id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Heteroatoms,MDL_2.5,ResPow,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,Molecular.class,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter
0,418.1143593,0.0124021,419.1216306,C_20 H_21 O_9 N_1,C20H21NO9,C_20 H_20 O_9 N_1,22,20,1.05,0.45,20,21,9,1,0,0,1,1349628.135,401716.2619,0.186179066,84,0.1,0.38,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,Inf,FALSE
0,418.1177224,0.0089997,419.1250026,C_17 H_25 O_9 N_1 S_1,C17H25NO9S,C_17 H_24 O_9 N_1 S_1,5,17,1.471,0.529,17,25,9,1,1,0,2,1349628.135,418714.4,0.245717134,15,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359,Inf,FALSE
0,418.1257139,0.3015415,419.132864,C_19 H_21 O_8 N_3,C19H21N3O8,C_19 H_20 O_8 N_3,8,19,1.105,0.421,19,21,8,3,0,0,3,1349628.135,396796.2727,0.342142008,44,0,0.33,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,Inf,FALSE
0,418.1355001,0.039774,419.1427598,C_17 H_25 O_11 N_1,C17H25NO11,C_17 H_24 O_11 N_1,18,17,1.471,0.647,17,25,11,1,0,0,1,1349628.135,391757.6941,0.139300092,85,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,Inf,FALSE
0,418.1468579,0.3367091,419.1539932,C_16 H_25 O_10 N_3,C16H25N3O10,C_16 H_24 O_10 N_3,2,16,1.562,0.625,16,25,10,3,0,0,3,1349628.135,404310.35,0.533114642,20,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,Inf,FALSE
0,418.1507714,0.076155,419.158016,C_21 H_25 O_8 N_1,C21H25NO8,C_21 H_24 O_8 N_1,19,21,1.19,0.381,21,25,8,1,0,0,1,1349628.135,421119.3765,0.19015865,85,0.08,0.31,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138,Inf,FALSE
0,418.1541101,0.0035118,419.161388,C_18 H_29 O_8 N_1 S_1,C18H29NO8S,C_18 H_28 O_8 N_1 S_1,6,18,1.611,0.444,18,29,8,1,1,0,2,1349628.135,430891.1538,0.276977468,13,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343,Inf,FALSE
0,418.1719051,0.0867648,419.1791452,C_18 H_29 O_10 N_1,C18H29NO10,C_18 H_28 O_10 N_1,18,18,1.611,0.556,18,29,10,1,0,0,1,1349628.135,394048.4536,0.092496258,97,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,Inf,FALSE
0,418.1871521,0.0648792,419.1944013,C_22 H_29 O_7 N_1,C22H29NO7,C_22 H_28 O_7 N_1,20,22,1.318,0.318,22,29,7,1,0,0,1,1349628.135,433670.85,0.247391531,60,0.07,0.26,9,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,Inf,FALSE
0,418.1905348,0.0904513,419.1977733,C_19 H_33 O_7 N_1 S_1,C19H33NO7S,C_19 H_32 O_7 N_1 S_1,9,19,1.737,0.368,19,33,7,1,1,0,2,1349628.135,419168.6667,0.310060585,21,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,Inf,FALSE
0,418.2082916,0.0892596,419.2155306,C_19 H_33 O_9 N_1,C19H33NO9,C_19 H_32 O_9 N_1,17,19,1.737,0.474,19,33,9,1,0,0,1,1349628.135,424411.2262,0.179412367,84,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097,Inf,FALSE
0,418.2235546,0.1055886,419.2307867,C_23 H_33 O_6 N_1,C23H33NO6,C_23 H_32 O_6 N_1,15,23,1.435,0.261,23,33,6,1,0,0,1,1349628.135,430056.4444,0.260124368,18,0.06,0.21,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165,Inf,FALSE
0,418.2269136,0.0746051,419.2341587,C_20 H_37 O_6 N_1 S_1,C20H37NO6S,C_20 H_36 O_6 N_1 S_1,1,20,1.85,0.3,20,37,6,1,1,0,2,1349628.135,417234.5385,0.369755861,13,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1393,Inf,FALSE
0,418.2447188,0.1891607,419.251916,C_20 H_37 O_8 N_1,C20H37NO8,C_20 H_36 O_8 N_1,15,20,1.85,0.4,20,37,8,1,0,0,1,1349628.135,407208.72,0.231143892,25,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,Inf,FALSE
-1,418.9892383,0.0586838,419.99649,C_17 H_8 O_13,C17H8O13,C_17 H_7 O_13,64,17,0.471,0.765,17,8,13,0,0,0,0,1350670.97,390956.6522,0.122619382,69,0.25,0.71,14,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,4.32,124.63,NA,NA,NA,NA,317.0464119,NA,NA,NA,NA,161,124.63,FALSE
-2,419.0256297,0.0730395,420.0328754,C_18 H_12 O_12,C18H12O12,C_18 H_11 O_12,65,18,0.667,0.667,18,12,12,0,0,0,0,1350670.97,375327.6279,0.061260429,86,0.17,0.58,13,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,21.7,-45.16,609.17,NA,NA,NA,140.6344762,543.5584882,NA,NA,NA,142,327.16,FALSE
0,419.0289532,0.0424463,420.0362474,C_15 H_16 O_12 S_1,C15H16O12S,C_15 H_15 O_12 S_1,8,15,1.067,0.8,15,16,12,0,1,0,1,1350670.97,443955.7333,0.244673447,15,0,0.12,8,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,Inf,FALSE
0,419.0408555,0.0008928,420.0481316,C_22 H_12 O_9,C22H12O9,C_22 H_11 O_9,5,22,0.545,0.409,22,12,9,0,0,0,0,1350670.97,414875.6667,0.197787698,18,0.62,0.71,17,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,Inf,FALSE
0,419.0468031,0.1782247,420.0540047,C_15 H_16 O_14,C15H16O14,C_15 H_15 O_14,44,15,1.067,0.933,15,16,14,0,0,0,0,1350670.97,400571.7143,0.296474562,21,0,0.12,8,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,Inf,FALSE
-1,419.0620073,0.0545077,420.0692608,C_19 H_16 O_11,C19H16O11,C_19 H_15 O_11,67,19,0.842,0.579,19,16,11,0,0,0,0,1350670.97,380126.0909,0.081150533,99,0.12,0.48,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,25.97,-44.48,NA,NA,NA,NA,85.35900456,NA,NA,NA,NA,128,44.48,FALSE
0,419.0653352,0.0504365,420.0726328,C_16 H_20 O_11 S_1,C16H20O11S,C_16 H_19 O_11 S_1,20,16,1.25,0.688,16,20,11,0,1,0,1,1350670.97,422267.7429,0.21538216,35,0,0.05,7,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,Inf,FALSE
0,419.0733359,0.2811413,420.0804942,C_18 H_16 O_10 N_2,C18H16N2O10,C_18 H_15 O_10 N_2,8,18,0.889,0.556,18,16,10,2,0,0,2,1350670.97,439941.7143,0.215830046,28,0,0.45,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,Inf,FALSE
0,419.075033,0.3822989,420.0821488,C_16 H_21 O_11 P_1,C16H21O11P,C_16 H_20 O_11 P_1,6,16,1.312,0.688,16,21,11,0,0,1,1,1350670.97,407711.4583,0.205788784,24,0,0.05,7,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Inf,FALSE
0,419.0772735,0.0786056,420.084517,C_23 H_16 O_8,C23H16O8,C_23 H_15 O_8,6,23,0.696,0.348,23,16,8,0,0,0,0,1350670.97,392897.4,0.158744094,15,0.53,0.63,16,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,Inf,FALSE
-1,419.0831172,0.0085743,420.09039,C_16 H_20 O_13,C16H20O13,C_16 H_19 O_13,41,16,1.25,0.812,16,20,13,0,0,0,0,1350670.97,383561.8571,0.087764125,77,0,0.05,7,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,4.61,94.43,NA,NA,NA,NA,250.2344155,NA,NA,NA,NA,134,94.43,FALSE
-2,419.0983692,0.0014187,420.1056462,C_20 H_20 O_10,C20H20O10,C_20 H_19 O_10,65,20,1,0.5,20,20,10,0,0,0,0,1350670.97,380590.7524,0.042075663,105,0.1,0.4,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,23.3,-51.38,585.28,NA,NA,NA,87.84635557,294.2830473,NA,NA,NA,112,318.33,FALSE
0,419.1016885,0.1266814,420.1090182,C_17 H_24 O_10 S_1,C17H24O10S,C_17 H_23 O_10 S_1,23,17,1.412,0.588,17,24,10,0,1,0,1,1350670.97,426708.0704,0.145639214,71,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,Inf,FALSE
0,419.1096372,0.0809513,420.1168796,C_19 H_20 O_9 N_2,C19H20N2O9,C_19 H_19 O_9 N_2,11,19,1.053,0.474,19,20,9,2,0,0,2,1350670.97,394104.3867,0.151130742,75,0,0.36,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,Inf,FALSE
0,419.1113851,0.3031572,420.1185342,C_17 H_25 O_10 P_1,C17H25O10P,C_17 H_24 O_10 P_1,7,17,1.471,0.588,17,25,10,0,0,1,1,1350670.97,404642.6,0.215038094,40,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,Inf,FALSE
-1,419.1194864,0.0299148,420.1267754,C_17 H_24 O_12,C17H24O12,C_17 H_23 O_12,40,17,1.412,0.706,17,24,12,0,0,0,0,1350670.97,375815.6145,0.05454233,83,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,10.44,-20.32,NA,NA,NA,NA,169.4441379,NA,NA,NA,NA,100,20.32,FALSE
-2,419.1347418,0.0318559,420.1420316,C_21 H_24 O_9,C21H24O9,C_21 H_23 O_9,75,21,1.143,0.429,21,24,9,0,0,0,0,1350670.97,378752.3143,0.05796961,105,0.08,0.33,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,19.28,-60.67,431.31,NA,NA,NA,157.4678293,977.8918585,NA,NA,NA,79,245.99,FALSE
0,419.1380738,0.1269061,420.1454036,C_18 H_28 O_9 S_1,C18H28O9S,C_18 H_27 O_9 S_1,27,18,1.556,0.5,18,28,9,0,1,0,1,1350670.97,415101.3978,0.118186964,93,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,Inf,FALSE
0,419.1460364,0.1139465,420.153265,C_20 H_24 O_8 N_2,C20H24N2O8,C_20 H_23 O_8 N_2,9,20,1.2,0.4,20,24,8,2,0,0,2,1350670.97,388084.5882,0.249016165,51,0,0.29,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553,Inf,FALSE
0,419.1478028,0.3799121,420.1549196,C_18 H_29 O_9 P_1,C18H29O9P,C_18 H_28 O_9 P_1,7,18,1.611,0.5,18,29,9,0,0,1,1,1350670.97,402057.7714,0.159634684,70,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,Inf,FALSE
0,419.1533307,0.1251855,420.1606597,C_22 H_28 O_6 S_1,C22H28O6S,C_22 H_27 O_6 S_1,1,22,1.273,0.273,22,28,6,0,1,0,1,1350670.97,470418.4286,0.26182533,14,0.13,0.28,9,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,Inf,FALSE
-1,419.1558664,0.0427739,420.1631608,C_18 H_28 O_11,C18H28O11,C_18 H_27 O_11,37,18,1.556,0.611,18,28,11,0,0,0,0,1350670.97,379048.9583,0.087246896,96,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,10.06,-34.09,NA,NA,NA,NA,137.6230886,NA,NA,NA,NA,87,34.09,FALSE
-2,419.1711239,0.0396094,420.178417,C_22 H_28 O_8,C22H28O8,C_22 H_27 O_8,67,22,1.273,0.364,22,28,8,0,0,0,0,1350670.97,377590.819,0.057522308,105,0.07,0.28,9,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,19.71,-73.75,284.88,NA,NA,NA,138.7280125,380.143084,NA,NA,NA,57,179.31,FALSE
-1,419.1744513,0.145756,420.181789,C_19 H_32 O_8 S_1,C19H32O8S,C_19 H_31 O_8 S_1,29,19,1.684,0.421,19,32,8,0,1,0,1,1350670.97,418784.8842,0.091868388,95,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,4.31,187.23,NA,NA,NA,NA,352.4834093,NA,NA,NA,NA,556,187.23,FALSE
0,419.1841836,0.3691341,420.191305,C_19 H_33 O_8 P_1,C19H33O8P,C_19 H_32 O_8 P_1,11,19,1.737,0.421,19,33,8,0,0,1,1,1350670.97,401524.5846,0.1387745,65,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,Inf,FALSE
-1,419.19225,0.0470396,420.1995462,C_19 H_32 O_10,C19H32O10,C_19 H_31 O_10,34,19,1.684,0.526,19,32,10,0,0,0,0,1350670.97,383101.1058,0.075180276,104,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,8.08,-51.23,NA,NA,NA,NA,174.7629395,NA,NA,NA,NA,70,51.23,FALSE
-1,419.2075134,0.0297086,420.2148023,C_23 H_32 O_7,C23H32O7,C_23 H_31 O_7,68,23,1.391,0.304,23,32,7,0,0,0,0,1350670.97,378002.5714,0.050291155,105,0.06,0.23,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,13.52,-46.13,NA,NA,NA,NA,105.1177559,NA,NA,NA,NA,44,46.13,FALSE
0,419.2108345,0.1508336,420.2181743,C_20 H_36 O_7 S_1,C20H36O7S,C_20 H_35 O_7 S_1,28,20,1.8,0.35,20,36,7,0,1,0,1,1350670.97,441668.9059,0.132104209,85,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,Inf,FALSE
0,419.2205981,0.4383717,420.2276903,C_20 H_37 O_7 P_1,C20H37O7P,C_20 H_36 O_7 P_1,8,20,1.85,0.35,20,37,7,0,0,1,1,1350670.97,428952.9429,0.255311317,35,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892,Inf,FALSE
-1,419.228652,0.0073625,420.2359316,C_20 H_36 O_9,C20H36O9,C_20 H_35 O_9,32,20,1.8,0.45,20,36,9,0,0,0,0,1350670.97,396278.8614,0.099369261,101,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,3.92,96.88,NA,NA,NA,NA,341.0551547,NA,NA,NA,NA,38,96.88,FALSE
-1,419.2439097,0.0036526,420.2511877,C_24 H_36 O_6,C24H36O6,C_24 H_35 O_6,62,24,1.5,0.25,24,36,6,0,0,0,0,1350670.97,382702.2353,0.063271557,102,0.06,0.19,7,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,9.66,-42.33,NA,NA,NA,NA,207.7236978,NA,NA,NA,NA,28,42.33,FALSE
0,419.2472395,0.1042535,420.2545597,C_21 H_40 O_6 S_1,C21H40O6S,C_21 H_39 O_6 S_1,24,21,1.905,0.286,21,40,6,0,1,0,1,1350670.97,442133.6735,0.180087435,49,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,Inf,FALSE
0,419.2650344,0.0146714,420.272317,C_21 H_40 O_8,C21H40O8,C_21 H_39 O_8,18,21,1.905,0.381,21,40,8,0,0,0,0,1350670.97,421828.1818,0.232289608,44,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Inf,FALSE
-1,419.2802985,0.0044707,420.2875731,C_25 H_40 O_5,C25H40O5,C_25 H_39 O_5,58,25,1.6,0.2,25,40,5,0,0,0,0,1350670.97,403639.4074,0.162788519,81,0.05,0.16,6,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,3.96,-10.55,NA,NA,NA,NA,180.1814136,NA,NA,NA,NA,14,10.55,FALSE
0,419.3167025,0.0487457,420.3239585,C_26 H_44 O_4,C26H44O4,C_26 H_43 O_4,36,26,1.692,0.154,26,44,4,0,0,0,0,1350670.97,421835.0625,0.108841316,16,0.05,0.12,5,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Inf,FALSE
0,420.0208414,0.0155762,421.0281244,C_17 H_11 O_12 N_1,C17H11NO12,C_17 H_10 O_12 N_1,19,17,0.647,0.706,17,11,12,1,0,0,1,1351717.569,410240.9808,0.232665346,52,0,0.6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,Inf,FALSE
0,420.0572141,0.0458528,421.0645098,C_18 H_15 O_11 N_1,C18H15NO11,C_18 H_14 O_11 N_1,18,18,0.833,0.611,18,15,11,1,0,0,1,1351717.569,398143.6081,0.097864118,74,0,0.48,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,Inf,FALSE
0,420.0783558,0.016087,421.0856391,C_15 H_19 O_13 N_1,C15H19NO13,C_15 H_18 O_13 N_1,16,15,1.267,0.867,15,19,13,1,0,0,1,1351717.569,400566.5,0.3252846,22,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,Inf,FALSE
0,420.0936022,0.0392139,421.1008952,C_19 H_19 O_10 N_1,C19H19NO10,C_19 H_18 O_10 N_1,23,19,1,0.526,19,19,10,1,0,0,1,1351717.569,393894.253,0.125980574,83,0,0.38,11,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.88,NA,NA,NA,NA,100069.27,NA,NA,NA,NA,44549.14663,1151,100069.27,FALSE
0,420.0969976,0.016319,421.1042672,C_16 H_23 O_10 N_1 S_1,C16H23NO10S,C_16 H_22 O_10 N_1 S_1,2,16,1.438,0.625,16,23,10,1,1,0,2,1351717.569,428933.2632,0.203006612,19,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368,Inf,FALSE
0,420.1049189,0.1584946,421.1121286,C_18 H_19 O_9 N_3,C18H19N3O9,C_18 H_18 O_9 N_3,8,18,1.056,0.5,18,19,9,3,0,0,3,1351717.569,354316.5,0.426314734,32,0,0.33,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,Inf,FALSE
0,420.1147254,0.0536733,421.1220244,C_16 H_23 O_12 N_1,C16H23NO12,C_16 H_22 O_12 N_1,16,16,1.438,0.75,16,23,12,1,0,0,1,1351717.569,419684.25,0.162923938,72,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157,Inf,FALSE
0,420.1299877,0.0391345,421.1372806,C_20 H_23 O_9 N_1,C20H23NO9,C_20 H_22 O_9 N_1,23,20,1.15,0.45,20,23,9,1,0,0,1,1351717.569,399681.593,0.113911556,86,0,0.31,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.95,NA,NA,NA,NA,182911.8,NA,NA,NA,NA,82252.15125,1126,182911.8,FALSE
0,420.1333491,0.0641567,421.1406526,C_17 H_27 O_9 N_1 S_1,C17H27NO9S,C_17 H_26 O_9 N_1 S_1,5,17,1.588,0.529,17,27,9,1,1,0,2,1351717.569,424507.52,0.180941919,25,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,Inf,FALSE
0,420.1413647,0.3019077,421.148514,C_19 H_23 O_8 N_3,C19H23N3O8,C_19 H_22 O_8 N_3,8,19,1.211,0.421,19,23,8,3,0,0,3,1351717.569,385524.9667,0.341854567,60,0,0.25,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,Inf,FALSE
0,420.15113,0.0080825,421.1584098,C_17 H_27 O_11 N_1,C17H27NO11,C_17 H_26 O_11 N_1,16,17,1.588,0.647,17,27,11,1,0,0,1,1351717.569,400111.7209,0.130219287,86,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,Inf,FALSE
0,420.1697506,0.0258822,421.177038,C_18 H_31 O_8 N_1 S_1,C18H31NO8S,C_18 H_30 O_8 N_1 S_1,8,18,1.722,0.444,18,31,8,1,1,0,2,1351717.569,449876.2778,0.238961541,18,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344,Inf,FALSE
0,420.1875453,0.0630777,421.1947952,C_18 H_31 O_10 N_1,C18H31NO10,C_18 H_30 O_10 N_1,15,18,1.722,0.556,18,31,10,1,0,0,1,1351717.569,396644.3793,0.132434647,87,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,Inf,FALSE
0,420.2027965,0.0511835,421.2100513,C_22 H_31 O_7 N_1,C22H31NO7,C_22 H_30 O_7 N_1,23,22,1.409,0.318,22,31,7,1,0,0,1,1351717.569,417586.8548,0.232884258,62,0,0.2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106,Inf,FALSE
0,420.2062075,0.1439199,421.2134233,C_19 H_35 O_7 N_1 S_1,C19H35NO7S,C_19 H_34 O_7 N_1 S_1,3,19,1.842,0.368,19,35,7,1,1,0,2,1351717.569,423879.75,0.154893842,12,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,Inf,FALSE
0,420.2239328,0.0679912,421.2311806,C_19 H_35 O_9 N_1,C19H35NO9,C_19 H_34 O_9 N_1,13,19,1.842,0.474,19,35,9,1,0,0,1,1351717.569,411608.9677,0.307760409,31,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,Inf,FALSE
-1,421.0048782,0.0344729,422.01214,C_17 H_10 O_13,C17H10O13,C_17 H_9 O_13,64,17,0.588,0.765,17,10,13,0,0,0,0,1352767.954,378627.5867,0.088836689,75,0,0.62,13,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,6.68,-38.1,NA,NA,NA,NA,210.4204298,NA,NA,NA,NA,163,38.1,FALSE
0,421.0201488,0.0687183,422.0273962,C_21 H_10 O_10,C21H10O10,C_21 H_9 O_10,8,21,0.476,0.476,21,10,10,0,0,0,0,1352767.954,410845.0233,0.231864216,43,0.64,0.75,17,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,Inf,FALSE
0,421.0233319,0.3787166,422.0307682,C_18 H_14 O_10 S_1,C18H14O10S,C_18 H_13 O_10 S_1,5,18,0.778,0.556,18,14,10,0,1,0,1,1352767.954,408868.3261,0.5634614,46,0.14,0.5,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,Inf,FALSE
-1,421.0412784,0.0697692,422.0485254,C_18 H_14 O_12,C18H14O12,C_18 H_13 O_12,65,18,0.778,0.667,18,14,12,0,0,0,0,1352767.954,375899.8989,0.040541219,89,0,0.5,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,26.14,-74.81,NA,NA,NA,NA,64.45632224,NA,NA,NA,NA,145,74.81,FALSE
0,421.0446129,0.0192701,422.0518974,C_15 H_18 O_12 S_1,C15H18O12S,C_15 H_17 O_12 S_1,7,15,1.2,0.8,15,18,12,0,1,0,1,1352767.954,424034.8621,0.171019343,29,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,Inf,FALSE
